Geographical Description,Geographical Level,ONS Code,Measure Group Description,Disaggregation Level,Measure Value,IMD - Average rank ,Annual Pay Mean,Population,Year
Sefton,Council,E08000014,Proportion of people using social care who receive self-directed support,65 and over,99.7,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Proportion of people using social care who receive self-directed support,Total,72.7,18986.7,26763,221801.0,2020
Sefton,Council,E08000014,Proportion of people using social care who receive self-directed support,18-64,79.3,18986.7,26763,156338.0,2020
Sefton,Council,E08000014,Proportion of people using social care who receive self-directed support,65 and over,66.67,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Proportion of people who use services and carers who find it easy to find information about services,Total,66.2,18986.7,26763,221801.0,2020
Sefton,Council,E08000014,Proportion of people who use services and carers who find it easy to find information about services,18-64,64.3,18986.7,26763,156338.0,2020
Sefton,Council,E08000014,Proportion of people who use services and carers who find it easy to find information about services,65 and over,67.4,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Proportion of people who use services and carers who find it easy to find information about services,Female,67.1,18986.7,26763,116660.0,2020
Sefton,Council,E08000014,Proportion of people who use services and carers who find it easy to find information about services,Male,65.1,18986.7,26763,105141.0,2020
Sefton,Council,E08000014,Proportion of people who use services who feel safe,Total,72.4,18986.7,26763,221801.0,2020
Sefton,Council,E08000014,Proportion of people who use services who feel safe,18-64,69.3,18986.7,26763,156338.0,2020
Sefton,Council,E08000014,Proportion of people who use services who feel safe,65 and over,74.4,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Proportion of people who use services who feel safe,Female,68.2,18986.7,26763,116660.0,2020
Sefton,Council,E08000014,Proportion of people who use services who feel safe,Male,77.7,18986.7,26763,105141.0,2020
Sefton,Council,E08000014,Proportion of people who use services who have control over their daily life,Total,80.7,18986.7,26763,221801.0,2020
Sefton,Council,E08000014,Proportion of people who use services who have control over their daily life,18-64,85.2,18986.7,26763,156338.0,2020
Sefton,Council,E08000014,Proportion of people who use services who have control over their daily life,65 and over,77.9,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Proportion of people who use services who have control over their daily life,Female,77.4,18986.7,26763,116660.0,2020
Sefton,Council,E08000014,Proportion of people who use services who have control over their daily life,Male,84.8,18986.7,26763,105141.0,2020
Sefton,Council,E08000014,Proportion of people who use services who reported that they had as much social contact as they would like,Total,54.3,18986.7,26763,221801.0,2020
Sefton,Council,E08000014,Proportion of people who use services who reported that they had as much social contact as they would like,18-64,56.4,18986.7,26763,156338.0,2020
Sefton,Council,E08000014,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,53.0,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Proportion of people who use services who reported that they had as much social contact as they would like,Female,49.1,18986.7,26763,116660.0,2020
Sefton,Council,E08000014,Proportion of people who use services who reported that they had as much social contact as they would like,Male,60.8,18986.7,26763,105141.0,2020
Sefton,Council,E08000014,Proportion of people who use services who say that those services have made them feel safe and secure,Total,86.2,18986.7,26763,221801.0,2020
Sefton,Council,E08000014,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,90.0,18986.7,26763,156338.0,2020
Sefton,Council,E08000014,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,83.9,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Proportion of people who use services who say that those services have made them feel safe and secure,Female,85.6,18986.7,26763,116660.0,2020
Sefton,Council,E08000014,Proportion of people who use services who say that those services have made them feel safe and secure,Male,87.1,18986.7,26763,105141.0,2020
Sefton,Council,E08000014,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,85.3,18986.7,26763,221801.0,2020
Sefton,Council,E08000014,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,76.1,18986.7,26763,156338.0,2020
Sefton,Council,E08000014,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,86.4,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Social care-related quality of life,Total,19.6,18986.7,26763,221801.0,2020
Sefton,Council,E08000014,Social care-related quality of life,18-64,19.8,18986.7,26763,156338.0,2020
Sefton,Council,E08000014,Social care-related quality of life,65 and over,19.5,18986.7,26763,65463.0,2020
Sefton,Council,E08000014,Social care-related quality of life,Female,19.4,18986.7,26763,116660.0,2020
Sefton,Council,E08000014,Social care-related quality of life,Male,19.9,18986.7,26763,105141.0,2020
Sheffield,Council,E08000019,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.296,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,"Delayed transfers of care from hospital per 100,000 population",Total,9.2,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,3.0,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,2.2,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,816.4,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,22.8,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Overall satisfaction of people who use services with their care and support,Total,59.1,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Overall satisfaction of people who use services with their care and support,18-64,60.0,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Overall satisfaction of people who use services with their care and support,65 and over,58.2,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Overall satisfaction of people who use services with their care and support,Female,53.2,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Overall satisfaction of people who use services with their care and support,Male,63.9,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of adults in contact with secondary mental health services in paid employment,Total,8.0,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of adults in contact with secondary mental health services in paid employment,Female,10.0,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of adults in contact with secondary mental health services in paid employment,Male,6.0,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Total,54.0,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Female,54.0,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Male,54.0,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of adults with learning disabilities in paid employment,Total,4.0,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of adults with learning disabilities in paid employment,Female,3.2,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of adults with learning disabilities in paid employment,Male,4.5,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of adults with learning disabilities who live in their own home or with their family,Total,78.8,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of adults with learning disabilities who live in their own home or with their family,Female,79.6,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of adults with learning disabilities who live in their own home or with their family,Male,78.3,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Total,81.2,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Female,85.0,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Male,76.1,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,65 and over,81.24,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Total,7.3,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,8.4,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,6.1,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,7.27,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive direct payments,Total,26.5,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive direct payments,18-64,33.9,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive direct payments,65 and over,15.7,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive direct payments,Total,25.6,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive direct payments,18-64,24.4,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive direct payments,65 and over,27.63,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive self-directed support,Total,73.2,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive self-directed support,18-64,56.6,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive self-directed support,65 and over,97.6,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive self-directed support,Total,100.0,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive self-directed support,18-64,100.0,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people using social care who receive self-directed support,65 and over,100.0,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people who use services and carers who find it easy to find information about services,Total,63.9,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people who use services and carers who find it easy to find information about services,18-64,60.5,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people who use services and carers who find it easy to find information about services,65 and over,67.4,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people who use services and carers who find it easy to find information about services,Female,60.1,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of people who use services and carers who find it easy to find information about services,Male,67.3,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who feel safe,Total,63.5,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who feel safe,18-64,62.1,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who feel safe,65 and over,65.0,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who feel safe,Female,62.2,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who feel safe,Male,64.5,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who have control over their daily life,Total,71.2,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who have control over their daily life,18-64,73.9,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who have control over their daily life,65 and over,68.4,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who have control over their daily life,Female,70.0,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who have control over their daily life,Male,72.1,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who reported that they had as much social contact as they would like,Total,38.3,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who reported that they had as much social contact as they would like,18-64,39.9,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,36.7,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who reported that they had as much social contact as they would like,Female,43.9,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who reported that they had as much social contact as they would like,Male,33.8,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who say that those services have made them feel safe and secure,Total,78.8,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,78.3,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,79.2,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who say that those services have made them feel safe and secure,Female,74.2,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Proportion of people who use services who say that those services have made them feel safe and secure,Male,82.3,18742.72,27088,232842.0,2020
Sheffield,Council,E08000019,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,51.1,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,71.6,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,47.8,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Social care-related quality of life,Total,18.0,18742.72,27088,470816.0,2020
Sheffield,Council,E08000019,Social care-related quality of life,18-64,18.4,18742.72,27088,376102.0,2020
Sheffield,Council,E08000019,Social care-related quality of life,65 and over,17.5,18742.72,27088,94714.0,2020
Sheffield,Council,E08000019,Social care-related quality of life,Female,17.9,18742.72,27088,237974.0,2020
Sheffield,Council,E08000019,Social care-related quality of life,Male,18.0,18742.72,27088,232842.0,2020
Shropshire,Council,E06000051,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.425,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,"Delayed transfers of care from hospital per 100,000 population",Total,5.3,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,0.2,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,0.2,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,552.9,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,11.5,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Overall satisfaction of people who use services with their care and support,Total,69.2,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Overall satisfaction of people who use services with their care and support,18-64,71.3,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Overall satisfaction of people who use services with their care and support,65 and over,68.2,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Overall satisfaction of people who use services with their care and support,Female,64.6,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Overall satisfaction of people who use services with their care and support,Male,76.0,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of adults in contact with secondary mental health services in paid employment,Total,10.0,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of adults in contact with secondary mental health services in paid employment,Female,12.0,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of adults in contact with secondary mental health services in paid employment,Male,8.0,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Total,73.0,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Female,70.0,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Male,76.0,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of adults with learning disabilities in paid employment,Total,6.6,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of adults with learning disabilities in paid employment,Female,4.1,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of adults with learning disabilities in paid employment,Male,8.3,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of adults with learning disabilities who live in their own home or with their family,Total,85.3,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of adults with learning disabilities who live in their own home or with their family,Female,84.9,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of adults with learning disabilities who live in their own home or with their family,Male,85.6,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Total,85.3,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Female,83.9,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Male,87.3,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,65 and over,85.26,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Total,4.0,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,4.7,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,3.2,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,3.96,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive direct payments,Total,17.8,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive direct payments,18-64,29.3,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive direct payments,65 and over,8.8,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive direct payments,Total,10.0,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive direct payments,18-64,12.9,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive direct payments,65 and over,8.2,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive self-directed support,Total,100.0,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive self-directed support,18-64,100.0,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive self-directed support,65 and over,100.0,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive self-directed support,Total,29.0,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive self-directed support,18-64,25.8,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people using social care who receive self-directed support,65 and over,30.91,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people who use services and carers who find it easy to find information about services,Total,75.5,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people who use services and carers who find it easy to find information about services,18-64,72.9,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people who use services and carers who find it easy to find information about services,65 and over,76.7,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people who use services and carers who find it easy to find information about services,Female,73.0,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of people who use services and carers who find it easy to find information about services,Male,78.7,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who feel safe,Total,74.5,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who feel safe,18-64,74.9,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who feel safe,65 and over,74.3,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who feel safe,Female,76.1,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who feel safe,Male,72.2,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who have control over their daily life,Total,80.0,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who have control over their daily life,18-64,88.7,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who have control over their daily life,65 and over,75.9,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who have control over their daily life,Female,77.3,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who have control over their daily life,Male,84.0,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who reported that they had as much social contact as they would like,Total,51.4,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who reported that they had as much social contact as they would like,18-64,62.0,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,46.5,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who reported that they had as much social contact as they would like,Female,50.2,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who reported that they had as much social contact as they would like,Male,53.4,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who say that those services have made them feel safe and secure,Total,91.3,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,94.5,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,89.8,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who say that those services have made them feel safe and secure,Female,89.1,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Proportion of people who use services who say that those services have made them feel safe and secure,Male,94.6,14862.2,28286,130476.0,2020
Shropshire,Council,E06000051,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,70.9,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,72.3,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,70.8,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Social care-related quality of life,Total,19.4,14862.2,28286,265122.0,2020
Shropshire,Council,E06000051,Social care-related quality of life,18-64,20.5,14862.2,28286,183906.0,2020
Shropshire,Council,E06000051,Social care-related quality of life,65 and over,18.8,14862.2,28286,81216.0,2020
Shropshire,Council,E06000051,Social care-related quality of life,Female,19.2,14862.2,28286,134646.0,2020
Shropshire,Council,E06000051,Social care-related quality of life,Male,19.7,14862.2,28286,130476.0,2020
Slough,Council,E06000039,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.388,19788.26,30328,105924.0,2020
Slough,Council,E06000039,"Delayed transfers of care from hospital per 100,000 population",Total,6.7,19788.26,30328,105924.0,2020
Slough,Council,E06000039,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,1.9,19788.26,30328,105924.0,2020
Slough,Council,E06000039,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,0.3,19788.26,30328,105924.0,2020
Slough,Council,E06000039,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,467.0,19788.26,30328,105924.0,2020
Slough,Council,E06000039,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,17.5,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Overall satisfaction of people who use services with their care and support,Total,58.7,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Overall satisfaction of people who use services with their care and support,18-64,64.6,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Overall satisfaction of people who use services with their care and support,65 and over,53.5,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Overall satisfaction of people who use services with their care and support,Female,56.4,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Overall satisfaction of people who use services with their care and support,Male,62.0,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of adults in contact with secondary mental health services in paid employment,Total,9.0,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of adults in contact with secondary mental health services in paid employment,Female,9.0,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of adults in contact with secondary mental health services in paid employment,Male,10.0,19788.26,30328,53533.0,2020
Slough,Council,E06000039,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Total,59.0,19788.26,30328,105924.0,2020
Slough,Council,E06000039,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Female,63.0,19788.26,30328,52391.0,2020
Slough,Council,E06000039,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Male,56.0,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of adults with learning disabilities in paid employment,Total,2.4,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of adults with learning disabilities in paid employment,Female,2.1,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of adults with learning disabilities in paid employment,Male,2.6,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of adults with learning disabilities who live in their own home or with their family,Total,78.4,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of adults with learning disabilities who live in their own home or with their family,Female,78.3,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of adults with learning disabilities who live in their own home or with their family,Male,78.4,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Total,61.9,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Female,67.4,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Male,47.1,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,65 and over,61.9,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Total,2.6,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,3.7,19788.26,30328,52391.0,2020
Slough,Council,E06000039,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,1.4,19788.26,30328,53533.0,2020
Slough,Council,E06000039,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,2.57,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive direct payments,Total,21.2,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive direct payments,18-64,25.2,19788.26,30328,90367.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive direct payments,65 and over,17.5,19788.26,30328,15557.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive direct payments,Total,95.7,19788.26,30328,105924.0,2020
Slough,Council,E06000039,Proportion of people using social care who receive direct payments,18-64,96.9,19788.26,30328,90367.0,2020
